HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,trtllm,1.3.0rc20,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=964.216319, decode_start=3.774331, mixed=6.384659, prefill=5.717099",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,trtllm,1.3.0rc20,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=964.216319, decode_start=3.774331, mixed=6.384659, prefill=5.717099",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,trtllm,1.3.0rc23,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=964.216319, decode_start=3.774331, mixed=6.384659, prefill=5.717099",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,trtllm,1.3.0rc23,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=964.216319, decode_start=3.774331, mixed=6.384659, prefill=5.717099",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.1.dev19262,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=12; raw probes=12; topologies=3; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b300_sxm/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,12,3,PERF_DATA_MISSING=12,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.1.dev19262,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=12; raw probes=12; topologies=3; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b300_sxm/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,12,3,PERF_DATA_MISSING=12,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.19.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=880.633220, decode_start=3.429053, mixed=5.879718, prefill=5.319450",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.19.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=880.633220, decode_start=3.429053, mixed=5.879718, prefill=5.319450",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.22.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=888.502334, decode_start=3.486343, mixed=5.962798, prefill=5.389569",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.22.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=888.502334, decode_start=3.486343, mixed=5.962798, prefill=5.389569",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.24.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=888.502334, decode_start=3.486343, mixed=5.962798, prefill=5.389569",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-8B,Qwen3ForCausalLM,b300_sxm,vllm,0.24.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-8B"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=888.502334, decode_start=3.486343, mixed=5.962798, prefill=5.389569",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.10,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=13435.732722, decode_start=52.720418, mixed=162.237090, prefill=157.856676",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.10,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=13435.732722, decode_start=52.720418, mixed=162.237090, prefill=157.856676",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.12,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=11233.199360, decode_start=44.051257, mixed=143.505345, prefill=139.825813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.12,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=11233.199360, decode_start=44.051257, mixed=143.505345, prefill=139.825813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.14,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=11233.199360, decode_start=44.051257, mixed=143.505345, prefill=139.825813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.14,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=11233.199360, decode_start=44.051257, mixed=143.505345, prefill=139.825813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.16,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=11233.199360, decode_start=44.051257, mixed=143.505345, prefill=139.825813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.16,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=11233.199360, decode_start=44.051257, mixed=143.505345, prefill=139.825813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.9,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=13334.056286, decode_start=52.319036, mixed=162.492625, prefill=158.414719",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,sglang,0.5.9,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=13334.056286, decode_start=52.319036, mixed=162.492625, prefill=158.414719",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc10,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=12367.556718, decode_start=48.092886, mixed=138.186303, prefill=134.716106",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc10,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=12367.556718, decode_start=48.092886, mixed=138.186303, prefill=134.716106",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc15,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=12367.556718, decode_start=48.092886, mixed=138.186303, prefill=134.716106",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc15,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=12367.556718, decode_start=48.092886, mixed=138.186303, prefill=134.716106",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc20,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11931.369939, decode_start=46.781683, mixed=139.580410, prefill=136.214758",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc20,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11931.369939, decode_start=46.781683, mixed=139.580410, prefill=136.214758",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc23,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11931.369939, decode_start=46.781683, mixed=139.580410, prefill=136.214758",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,trtllm,1.3.0rc23,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11931.369939, decode_start=46.781683, mixed=139.580410, prefill=136.214758",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.1.dev19262,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b300_sxm/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.1.dev19262,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b300_sxm/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.19.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11743.994058, decode_start=46.002471, mixed=141.154200, prefill=137.984340",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.19.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11743.994058, decode_start=46.002471, mixed=141.154200, prefill=137.984340",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.22.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11602.886587, decode_start=45.452407, mixed=146.044116, prefill=143.017510",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.22.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11602.886587, decode_start=45.452407, mixed=146.044116, prefill=143.017510",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.24.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11602.886587, decode_start=45.452407, mixed=146.044116, prefill=143.017510",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b300_sxm,vllm,0.24.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-Coder-480B-A35B-Instruct"" --system ""b300_sxm"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11602.886587, decode_start=45.452407, mixed=146.044116, prefill=143.017510",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.10,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=9047.008665, decode_start=35.500516, mixed=88.431930, prefill=86.454769",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.10,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=9047.008665, decode_start=35.500516, mixed=88.431930, prefill=86.454769",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.12,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=6998.655000, decode_start=27.444815, mixed=75.096912, prefill=72.479675",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.12,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=6998.655000, decode_start=27.444815, mixed=75.096912, prefill=72.479675",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.14,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=6998.655000, decode_start=27.444815, mixed=75.096912, prefill=72.479675",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.14,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=6998.655000, decode_start=27.444815, mixed=75.096912, prefill=72.479675",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.16,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=6998.655000, decode_start=27.444815, mixed=75.096912, prefill=72.479675",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.16,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=6998.655000, decode_start=27.444815, mixed=75.096912, prefill=72.479675",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.9,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=8839.061220, decode_start=34.701001, mixed=86.280425, prefill=83.722709",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,sglang,0.5.9,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=8839.061220, decode_start=34.701001, mixed=86.280425, prefill=83.722709",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3VLMoeForConditionalGeneration,b300_sxm,trtllm,1.3.0rc10,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-VL-235B-A22B-Instruct"" --system ""b300_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=7873.876684, decode_start=30.456892, mixed=76.229817, prefill=73.251684",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
