mode,physical_run_id,scenario,metric,complete_trials,predicted_trials,observed_mean,predicted_mean,mape_percent,wape_percent,ratio_error_ci95_low,ratio_error_ci95_high
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-distinct-text,output_tokens_per_second,73,73,11.616419724151624,11.929571190128234,2.796544340361237,2.6957657644337565,2.085945342528119,3.4662268148244766
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-distinct-text,ttft_ms,73,73,404.0853705,501.85024729452056,26.14107771397977,24.194114395566952,20.625833070438215,27.858396353441822
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-distinct-text,average_tpot_ms,73,73,164.83082649381353,154.4682353870968,6.209939546357295,6.286804068840643,-7.073725101408225,-5.7673742944271185
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-distinct-text,exact_itl_ms,73,73,164.83082649381353,154.4682353870968,6.209939546357295,6.2868040688406435,-7.073725101408225,-5.7673742944271185
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-distinct-text,request_latency_ms,73,73,5514.533758315069,5290.365544294521,3.970894179338101,4.065043825011253,-4.901899243239978,-3.4308026836963363
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-distinct-text,last_token_latency_ms,73,73,5513.840991808219,5290.365544294521,3.9588235392722684,4.052990426196738,-4.8897445836075315,-3.418306434747964
silicon,5d42d931-e533-4759-a452-534acce69a42,short,output_tokens_per_second,26,26,5.628123490268648,5.891945277760648,4.690908553883016,4.687562167890641,4.467557023479313,4.921699810173159
silicon,5d42d931-e533-4759-a452-534acce69a42,short,ttft_ms,26,26,335.5257681153846,323.282127,3.637468327154626,3.6490911515249476,-4.121323433793356,-3.314520135876417
silicon,5d42d931-e533-4759-a452-534acce69a42,short,average_tpot_ms,26,26,155.09016617582418,147.752121,4.728822373722926,4.731470316116053,-4.9193769820335,-4.536786317557365
silicon,5d42d931-e533-4759-a452-534acce69a42,short,exact_itl_ms,26,26,155.09016617582418,147.752121,4.728822373722927,4.731470316116055,-4.9193769820335,-4.536786317557365
silicon,5d42d931-e533-4759-a452-534acce69a42,short,request_latency_ms,26,26,1421.4783736153845,1357.546974,4.494474831093476,4.497528826469702,-4.712853136912156,-4.2953758823177495
silicon,5d42d931-e533-4759-a452-534acce69a42,short,last_token_latency_ms,26,26,1421.156931346154,1357.546974,4.472884193647635,4.4759277419067995,-4.69012735894318,-4.274105962502544
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-127,output_tokens_per_second,26,26,5.955902801573915,6.290305919816353,5.695483761641032,5.614650362562473,4.964645664251999,6.793915502869067
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-127,ttft_ms,26,26,340.9909111538461,332.86582,2.377020945292656,2.3827881882107738,-2.68934721115267,-2.1150728549669546
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-127,average_tpot_ms,26,26,156.47524256153847,147.3644445333333,5.728465553946255,5.822517274336262,-7.155701689763651,-5.079074376278951
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-127,exact_itl_ms,26,26,156.47524256153847,147.3644445333333,5.728465553946253,5.822517274336261,-7.155701689763629,-5.079074376278951
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-127,request_latency_ms,26,26,2688.466616730769,2543.3324879999996,5.325993183667792,5.398398024642599,-6.5640276479434005,-4.740820437750059
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-127,last_token_latency_ms,26,26,2688.119549576923,2543.3324879999996,5.313783410198786,5.3861838696761515,-6.551234751797218,-4.728896604257685
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-128,output_tokens_per_second,26,26,5.99701774745756,6.295440101649363,4.978146264114103,4.976179273745173,4.811977552853968,5.15304779151997
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-128,ttft_ms,26,26,341.2049388076923,331.112659,2.951886275306981,2.957835206887335,-3.2610339263585946,-2.67434927377949
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-128,average_tpot_ms,26,26,155.0998859025641,147.34264973333333,4.999400713494114,5.001445438911524,-5.170467670779039,-4.838571314363414
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-128,exact_itl_ms,26,26,155.0998859025641,147.34264973333333,4.999400713494112,5.001445438911523,-5.170467670779039,-4.838571314363414
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-128,request_latency_ms,26,26,2668.0427374615383,2541.2524049999997,4.75040141528621,4.752185213576114,-4.912244000461266,-4.602430644672956
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-128,last_token_latency_ms,26,26,2667.7032273461537,2541.2524049999997,4.73828249360021,4.740063326757225,-4.900092880832426,-4.590327389543232
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-129,output_tokens_per_second,26,26,5.988693022992864,6.296682308255815,5.1464625153846715,5.142846428769399,4.91123444943197,5.3836667415272785
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-129,ttft_ms,26,26,342.3167595,330.080979,3.546716758954139,3.5744029938446467,-4.307637140698318,-3.061542228738599
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-129,average_tpot_ms,26,26,155.2759312102564,147.37760526666668,5.083311889001897,5.0866389156570255,-5.309320484918822,-4.870006988003692
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-129,exact_itl_ms,26,26,155.2759312102564,147.37760526666668,5.083311889001896,5.086638915657025,-5.309320484918822,-4.870006988003692
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-129,request_latency_ms,26,26,2671.793450730769,2540.745058,4.901611237198739,4.904884870307833,-5.122393035799842,-4.6939112544800246
silicon,5d42d931-e533-4759-a452-534acce69a42,boundary-129,last_token_latency_ms,26,26,2671.455727653846,2540.745058,4.889593646727681,4.8928630297249995,-5.110693656920504,-4.682059734291844
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,output_tokens_per_second,26,26,6.2003602925893455,6.525873037192898,5.251588912728239,5.249900477438457,5.07916292301175,5.408109313460797
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,ttft_ms,26,26,342.3032035,333.398732,2.5958686131791975,2.6013403932399974,-2.8942852241342094,-2.3226717362084224
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,average_tpot_ms,26,26,155.43398146774194,147.41547748387097,5.1572291965300225,5.158784397178353,-5.3022353110313265,-5.003912920818029
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,exact_itl_ms,26,26,155.43398146774194,147.41547748387097,5.1572291965300225,5.158784397178353,-5.3022353110313265,-5.003912920818028
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,request_latency_ms,26,26,5161.073192423077,4903.278534,4.993457732127188,4.994981640670054,-5.1369726349743745,-4.840508641046812
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,last_token_latency_ms,26,26,5160.756629,4903.278534,4.987631179320343,4.989153984769305,-5.131196305206982,-4.834673962730699
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,output_tokens_per_second,26,26,11.9474965403569,11.960692439327863,1.3024951567068455,1.2932941994763076,-0.4241888456500531,0.7027162904466582
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,ttft_ms,26,26,382.78445640384615,501.86018892307686,32.7006087782123,31.107776328724068,25.21303634819533,36.47327406563515
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,average_tpot_ms,26,26,160.4592826674938,154.0228950483871,4.0056143703667555,4.011227965193054,-4.296765412547651,-3.73928270422605
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,exact_itl_ms,26,26,160.4592826674938,154.0228950483871,4.005614370366759,4.011227965193056,-4.296765412547651,-3.73928270422605
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,request_latency_ms,26,26,5357.669643230769,5276.569935423077,1.4919102989725412,1.5137123639222192,-2.095287841066804,-0.976161368308269
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,last_token_latency_ms,26,26,5357.022219096154,5276.569935423077,1.4799955165290937,1.501809781305149,-2.083621664648341,-0.9640766091996623
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,output_tokens_per_second,26,26,6.18296215699042,6.519222053742224,5.460081830915249,5.438491910736206,5.055677470773698,6.076147048720933
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,ttft_ms,26,26,344.6959261923077,333.291017,3.3040736732922693,3.308686968915559,-3.573392990784759,-3.0650740358439075
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,average_tpot_ms,26,26,155.8557978387097,147.57950370967743,5.288008147384434,5.310225377433263,-5.952856667168623,-4.923595733374052
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,exact_itl_ms,26,26,155.8557978387097,147.57950370967743,5.288008147384435,5.310225377433263,-5.952856667168613,-4.92359573337404
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,request_latency_ms,26,26,5176.572546692308,4908.255632,5.163878657840327,5.183292850087746,-5.784313635263588,-4.81916671805821
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,last_token_latency_ms,26,26,5176.225659192308,4908.255632,5.1575259561025115,5.176938658314233,-5.77802023874915,-4.8126718128211285
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,output_tokens_per_second,26,26,11.865020561877488,11.929978315109395,1.9344936230711614,1.8976670204712305,-0.28646389779991843,1.5478187305421138
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,ttft_ms,26,26,395.0445924807692,501.7676495769231,28.979422756526624,27.015445630064953,21.07943988214377,33.44711848831447
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,average_tpot_ms,26,26,161.3328736687345,154.4655691073201,4.21907004696648,4.256605864168167,-5.078673604641132,-3.645459867730888
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,exact_itl_ms,26,26,161.3328736687345,154.4655691073201,4.219070046966478,4.256605864168165,-5.078673604641132,-3.645459867730888
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,request_latency_ms,26,26,5397.047726769231,5290.200291903847,2.038648970711261,2.096504732726601,-2.985760339632154,-1.1215826930173216
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,last_token_latency_ms,26,26,5396.363676211538,5290.200291903847,2.0310626842566064,2.0888192856460956,-2.9735298826039767,-1.1091915708458593
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,output_tokens_per_second,26,26,6.1987411371135295,6.454472218238567,4.126573425652958,4.125532514882852,4.002125341781016,4.256872939100949
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,ttft_ms,26,26,345.90339457692306,378.983054,9.567829834932786,9.563265334107777,9.277950960839407,9.827911435102093
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,average_tpot_ms,26,26,155.35914684491314,147.6923766774193,4.933768320605839,4.934868865588692,-5.062807829041998,-4.814358171992446
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,exact_itl_ms,26,26,155.35914684491314,147.6923766774193,4.933768320605837,4.934868865588689,-5.062807829041997,-4.814358171992446
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,request_latency_ms,26,26,5162.390119884615,4957.446730999999,3.9689719171916127,3.969932223742843,-4.091068683902575,-3.8556092273822298
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,last_token_latency_ms,26,26,5162.036946769231,4957.446730999999,3.962402152818257,3.9633620967645053,-4.0843681871011865,-3.849076188669515
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,output_tokens_per_second,26,26,11.821499181407328,11.691726992673757,2.6816214832425365,2.595727769751658,-2.232993315238195,0.5948846777956599
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,ttft_ms,26,26,405.2817544230769,566.3135687307692,45.73829466011998,43.156906934018096,27.994671356943623,49.6674647248566
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,average_tpot_ms,26,26,161.81238993672457,155.91813194913152,3.563357060925232,3.642649360718267,-4.962368064230027,-2.8210137563052005
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,exact_itl_ms,26,26,161.81238993672457,155.91813194913152,3.5633570609252323,3.6426493607182673,-4.962368064230027,-2.8210137563052005
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,request_latency_ms,26,26,5422.267563057692,5399.775659153846,2.3849716582107128,2.498609976599197,-2.3390559024377002,0.8778895057661642
silicon,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,last_token_latency_ms,26,26,5421.465842461538,5399.775659153846,2.388011151618553,2.50136079532713,-2.3248312269241334,0.8929133129710346
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,output_tokens_per_second,26,26,5.9508510600283016,6.166374744992418,3.698376353342673,3.621728771062392,2.9882832081457638,4.75477132596068
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,ttft_ms,26,26,345.7061449615385,378.983054,9.629392621417196,9.62577886550549,9.38234166505313,9.869490556532554
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,average_tpot_ms,26,26,156.30848355641027,147.6922612,5.422428693116846,5.512319075951339,-6.8087161207749585,-4.771268348865177
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,exact_itl_ms,26,26,156.30848355641027,147.6922612,5.422428693116843,5.512319075951338,-6.8087161207749585,-4.771268348865177
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,request_latency_ms,26,26,2690.679906653846,2594.3669720000003,3.5081784660711532,3.5795017614570797,-4.741492590463547,-2.9159037585109586
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,last_token_latency_ms,26,26,2690.3333983076923,2594.3669720000003,3.4957743860134864,3.567083037665825,-4.729002535757813,-2.9036401800380944
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,output_tokens_per_second,26,26,5.95474847872312,6.284368636520599,5.6088981492664765,5.53541696975518,4.869037717907452,6.665841839210071
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,ttft_ms,26,26,340.1938625,330.2613750000001,2.911370423489652,2.9196551128255295,-3.3003072475349042,-2.63243113785843
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,average_tpot_ms,26,26,156.5493011102564,147.69226120000002,5.573097221040506,5.6576681259141735,-6.919888328881908,-4.910565736335272
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,exact_itl_ms,26,26,156.5493011102564,147.69226120000002,5.573097221040508,5.657668125914175,-6.919888328881908,-4.910565736335283
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,request_latency_ms,26,26,2688.802158692308,2545.6452930000005,5.2582660258723335,5.324187398076584,-6.435667090332708,-4.657947081996886
silicon,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,last_token_latency_ms,26,26,2688.433379153846,2545.6452930000005,5.2452543201200195,5.311200465707146,-6.42265981541467,-4.644501115592273
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,output_tokens_per_second,26,26,11.848623883266814,11.939244462041929,1.8941389732711593,1.8317002628819736,-0.13337516024173657,1.9821502529108836
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,ttft_ms,26,26,402.4953645,499.70323911538463,30.49257045729856,28.895895300524547,13.53865241349927,33.027059931735415
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,average_tpot_ms,26,26,161.36288143796526,154.39891211290325,4.294375307911257,4.31571949075492,-4.948107911188202,-3.852047859801765
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,exact_itl_ms,26,26,161.36288143796526,154.39891211290325,4.294375307911258,4.31571949075492,-4.948107911188202,-3.852047859801765
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,request_latency_ms,26,26,5405.452430538461,5286.069514615385,2.1303464412331685,2.2085647308376033,-3.4585659004192753,-1.2695414060160752
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,last_token_latency_ms,26,26,5404.744689076923,5286.069514615385,2.1175109714963813,2.1957591207107816,-3.445880614596787,-1.256499369976446
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,output_tokens_per_second,26,26,11.799727415856275,11.929651983803234,2.4559850471700293,2.3224721688229395,-0.06688295794276237,2.685804453756484
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,ttft_ms,26,26,400.83849528846156,501.8528027692308,27.267332305128825,25.20075009464218,19.446134141507574,31.836329468159757
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,average_tpot_ms,26,26,162.28105378101736,154.4682353870968,4.6500163765893054,4.814374945126513,-6.6053747616203395,-3.686518424605039
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,exact_itl_ms,26,26,162.28105378101736,154.4682353870968,4.650016376589305,4.814374945126512,-6.6053747616203395,-3.686518424605039
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,request_latency_ms,26,26,5432.241852057692,5290.368099769231,2.5071963028557405,2.6620098357563022,-4.330652974790777,-1.3426115126095315
silicon,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,last_token_latency_ms,26,26,5431.5511625,5290.368099769231,2.500053791197377,2.654780641729659,-4.318606907901421,-1.3298172153495413
