source_analysis,purpose,metric,estimand,independent_trials,low,high,bootstrap_seed,bootstrap_resamples,interval_available
native_whole_trial,short,native_forward_interval_ms,mean_trial_total_forward_signed_error_percent,30,445.7484018442808,448.85261549723594,94051000,5000,True
native_whole_trial,short,native_forward_interval_ms,interval_mape_percent,30,445.6418855665203,448.73530674682934,94051000,5000,True
native_whole_trial,short,native_forward_interval_ms,interval_wape_percent,30,445.7161178411358,448.8198633051674,94051000,5000,True
frozen_observed_main,boundary-127,average_tpot_ms,observed_mean,30,142.5713520466111,143.27250093205555,92031519,5000,True
frozen_observed_main,boundary-127,exact_itl_ms,observed_mean,30,142.5713520466111,143.27250093205555,92031519,5000,True
frozen_observed_main,boundary-127,output_tokens_per_second,observed_mean,30,6.920397755426322,6.953956849116626,92031519,5000,True
frozen_observed_main,boundary-127,ttft_ms,observed_mean,30,161.21431981916666,163.1185528475,92031519,5000,True
frozen_observed_main,boundary-128,average_tpot_ms,observed_mean,30,142.34613140711113,143.01677012705557,92031519,5000,True
frozen_observed_main,boundary-128,exact_itl_ms,observed_mean,30,142.3461314071111,143.01677012705557,92031519,5000,True
frozen_observed_main,boundary-128,output_tokens_per_second,observed_mean,30,6.931577385608242,6.965190895165116,92031519,5000,True
frozen_observed_main,boundary-128,ttft_ms,observed_mean,30,161.2767153425,162.943694745,92031519,5000,True
frozen_observed_main,boundary-129,average_tpot_ms,observed_mean,30,142.120960757,142.8995274817222,92031519,5000,True
frozen_observed_main,boundary-129,exact_itl_ms,observed_mean,30,142.120960757,142.8995274817222,92031519,5000,True
frozen_observed_main,boundary-129,output_tokens_per_second,observed_mean,30,6.936359990215793,6.972725987968139,92031519,5000,True
frozen_observed_main,boundary-129,ttft_ms,observed_mean,30,161.38118109666667,164.23472785416666,92031519,5000,True
frozen_observed_main,engram-distinct-text,average_tpot_ms,observed_mean,30,142.8476254776344,143.59242782555108,92031519,5000,True
frozen_observed_main,engram-distinct-text,exact_itl_ms,observed_mean,30,142.8476254776344,143.59242782555108,92031519,5000,True
frozen_observed_main,engram-distinct-text,output_tokens_per_second,observed_mean,30,13.433212191136809,13.503831078995773,92031519,5000,True
frozen_observed_main,engram-distinct-text,ttft_ms,observed_mean,30,239.44182667083334,241.47341714125,92031519,5000,True
frozen_observed_main,engram-repeated-text,average_tpot_ms,observed_mean,30,142.8832175612903,143.59254054232528,92031519,5000,True
frozen_observed_main,engram-repeated-text,exact_itl_ms,observed_mean,30,142.8832175612903,143.59254054232528,92031519,5000,True
frozen_observed_main,engram-repeated-text,output_tokens_per_second,observed_mean,30,13.42882038701179,13.494072866986295,92031519,5000,True
frozen_observed_main,engram-repeated-text,ttft_ms,observed_mean,30,240.53774743666668,245.59911607041664,92031519,5000,True
frozen_observed_main,heldout-burst-192,average_tpot_ms,observed_mean,30,142.8048545056317,143.57412801930107,92031519,5000,True
frozen_observed_main,heldout-burst-192,exact_itl_ms,observed_mean,30,142.8048545056317,143.57412801930107,92031519,5000,True
frozen_observed_main,heldout-burst-192,output_tokens_per_second,observed_mean,30,13.424301719064564,13.498905633157127,92031519,5000,True
frozen_observed_main,heldout-burst-192,ttft_ms,observed_mean,30,242.81354714958331,245.23290420333333,92031519,5000,True
frozen_observed_main,heldout-burst-384,average_tpot_ms,observed_mean,30,142.8138989294086,143.54207280391128,92031519,5000,True
frozen_observed_main,heldout-burst-384,exact_itl_ms,observed_mean,30,142.8138989294086,143.5420728039113,92031519,5000,True
frozen_observed_main,heldout-burst-384,output_tokens_per_second,observed_mean,30,13.43849247753161,13.507570001950816,92031519,5000,True
frozen_observed_main,heldout-burst-384,ttft_ms,observed_mean,30,239.41707938333334,241.31116819833335,92031519,5000,True
frozen_observed_main,heldout-burst-768,average_tpot_ms,observed_mean,30,145.99176345719084,146.70120985180105,92031519,5000,True
frozen_observed_main,heldout-burst-768,exact_itl_ms,observed_mean,30,145.99176345719084,146.70120985180108,92031519,5000,True
frozen_observed_main,heldout-burst-768,output_tokens_per_second,observed_mean,30,12.377521916907526,12.45189272777466,92031519,5000,True
frozen_observed_main,heldout-burst-768,ttft_ms,observed_mean,30,466.0692369766666,481.195424815,92031519,5000,True
frozen_observed_main,heldout-single-192,average_tpot_ms,observed_mean,30,142.20434932462365,142.93064169193548,92031519,5000,True
frozen_observed_main,heldout-single-192,exact_itl_ms,observed_mean,30,142.20434932462365,142.93064169193548,92031519,5000,True
frozen_observed_main,heldout-single-192,output_tokens_per_second,observed_mean,30,6.965948387950839,7.001753087375958,92031519,5000,True
frozen_observed_main,heldout-single-192,ttft_ms,observed_mean,30,161.05643010333333,162.94428818166665,92031519,5000,True
frozen_observed_main,heldout-single-384,average_tpot_ms,observed_mean,30,142.12555648333333,142.78288103776882,92031519,5000,True
frozen_observed_main,heldout-single-384,exact_itl_ms,observed_mean,30,142.12555648333333,142.7828810377688,92031519,5000,True
frozen_observed_main,heldout-single-384,output_tokens_per_second,observed_mean,30,6.975735744602388,7.007830609178625,92031519,5000,True
frozen_observed_main,heldout-single-384,ttft_ms,observed_mean,30,159.4339777825,160.61857006999998,92031519,5000,True
frozen_observed_main,heldout-single-768,average_tpot_ms,observed_mean,30,145.27011432325267,146.07895340354838,92031519,5000,True
frozen_observed_main,heldout-single-768,exact_itl_ms,observed_mean,30,145.27011432325267,146.07895340354838,92031519,5000,True
frozen_observed_main,heldout-single-768,output_tokens_per_second,observed_mean,30,6.606463593077618,6.64370551500904,92031519,5000,True
frozen_observed_main,heldout-single-768,ttft_ms,observed_mean,30,312.1624101475,315.21079738833333,92031519,5000,True
frozen_observed_main,heterogeneous,average_tpot_ms,observed_mean,30,144.4828015173835,145.33296886299283,92031519,5000,True
frozen_observed_main,heterogeneous,exact_itl_ms,observed_mean,30,144.4828015173835,145.33296886299283,92031519,5000,True
frozen_observed_main,heterogeneous,output_tokens_per_second,observed_mean,30,10.18970632770453,10.260643585452227,92031519,5000,True
frozen_observed_main,heterogeneous,ttft_ms,observed_mean,30,1836.3132536616667,1874.517850185,92031519,5000,True
frozen_observed_main,prefix-cold-control,average_tpot_ms,observed_mean,30,145.46227035033334,146.1837224498333,92031519,5000,True
frozen_observed_main,prefix-cold-control,exact_itl_ms,observed_mean,30,145.46227035033334,146.18372244983334,92031519,5000,True
frozen_observed_main,prefix-cold-control,output_tokens_per_second,observed_mean,30,6.379545673949637,6.409873840202024,92031519,5000,True
frozen_observed_main,prefix-cold-control,ttft_ms,observed_mean,30,313.3033852475,315.26346466583334,92031519,5000,True
frozen_observed_main,prefix-reuse-B,average_tpot_ms,observed_mean,30,145.48119426355555,146.18310351216667,92031519,5000,True
frozen_observed_main,prefix-reuse-B,exact_itl_ms,observed_mean,30,145.48119426355555,146.18310351216667,92031519,5000,True
frozen_observed_main,prefix-reuse-B,output_tokens_per_second,observed_mean,30,6.742484026431249,6.809482762020054,92031519,5000,True
frozen_observed_main,prefix-reuse-B,ttft_ms,observed_mean,30,165.21458921166666,184.70932437833332,92031519,5000,True
frozen_observed_main,short,average_tpot_ms,observed_mean,30,142.4466484465476,143.26243698059523,92031519,5000,True
frozen_observed_main,short,exact_itl_ms,observed_mean,30,142.4466484465476,143.26243698059523,92031519,5000,True
frozen_observed_main,short,output_tokens_per_second,observed_mean,30,6.738659407430003,6.906926291437179,92031519,5000,True
frozen_observed_main,short,ttft_ms,observed_mean,30,160.210176155,190.56076703,92031519,5000,True
